payment_id,customer_id,staff_id,rental_id,amount,payment_date
18200,523,1,2583,7.99,30:07.0
18201,523,2,2669,0.99,57:19.0
18202,524,1,1306,1.99,27:51.0
18203,524,2,1651,4.99,53:05.0
18204,524,2,3454,2.99,40:40.0
18205,525,2,1772,2.99,41:21.0
18206,526,1,1255,4.99,42:12.0
18207,526,2,1848,0.99,35:34.0
18208,526,2,1865,7.99,18:03.0
18209,526,2,1972,2.99,54:16.0
18210,526,1,1981,2.99,32:01.0
18211,526,2,2398,4.99,25:20.0
18212,526,1,2828,2.99,20:00.0
18213,526,2,2932,6.99,19:46.0
18214,526,1,3339,6.99,05:38.0
18215,527,1,1398,2.99,57:09.0
18216,527,1,2422,0.99,57:24.0
18217,527,2,2496,0.99,48:38.0
18218,527,1,2539,2.99,27:06.0
18219,528,2,1875,2.99,13:37.0
18220,528,1,2019,4.99,07:11.0
18221,529,1,1234,1.99,50:19.0
18222,529,2,1686,0.99,36:47.0
18223,529,2,3354,0.99,58:16.0
18224,530,2,1273,1.99,21:02.0
18225,530,1,1516,0.99,39:37.0
18226,530,1,2158,2.99,04:54.0
18227,531,2,2972,2.99,26:21.0
18228,532,1,1694,4.99,08:50.0
18229,532,2,2821,3.99,55:19.0
18230,533,1,1421,5.99,25:31.0
18231,533,1,1652,0.99,00:04.0
18232,533,1,1859,0.99,42:05.0
18233,533,1,1954,2.99,06:22.0
18234,533,2,2770,6.99,22:49.0
18235,533,1,2956,0.99,15:50.0
18236,534,1,1610,4.99,05:00.0
18237,534,1,1673,2.99,08:44.0
18238,534,1,2436,0.99,41:59.0
18239,534,2,3213,1.99,33:46.0
18240,534,1,3216,4.99,48:04.0
18241,535,1,1712,4.99,53:36.0
18242,535,1,3228,4.99,48:51.0
18243,536,1,1582,4.99,00:24.0
18244,536,2,1962,2.99,37:25.0
18245,536,2,2403,2.99,01:49.0
18246,537,1,1445,2.99,38:34.0
18247,537,2,2184,2.99,39:03.0
18248,537,1,2586,8.99,33:38.0
18249,537,2,3134,8.99,57:36.0
18250,538,1,1314,5.99,50:12.0
18251,538,1,1912,4.99,46:59.0
18252,538,1,2682,4.99,46:44.0
18253,538,2,3189,2.99,48:00.0
18254,539,2,1282,3.99,54:00.0
18255,539,1,1327,0.99,40:06.0
18256,539,2,1444,4.99,36:43.0
18257,540,2,1263,2.99,25:06.0
18258,540,2,1290,4.99,21:11.0
18259,540,2,2640,2.99,54:40.0
18260,540,1,2953,3.99,07:38.0
18261,540,1,3340,3.99,05:50.0
18262,541,2,1986,2.99,03:26.0
18263,541,1,2708,6.99,27:32.0
18264,542,1,2610,4.99,44:47.0
18265,542,2,2957,10.99,22:14.0
18266,543,2,1720,4.99,28:41.0
18267,543,1,2426,2.99,09:11.0
18268,543,2,3070,4.99,44:06.0
18269,543,1,3128,2.99,10:14.0
18270,543,2,3467,5.99,47:52.0
18271,544,1,1248,1.99,02:19.0
18272,544,2,1434,10.99,59:13.0
18273,544,1,2373,0.99,06:24.0
18274,544,1,2395,2.99,13:42.0
18275,545,1,2123,2.99,16:57.0
18276,546,1,1181,1.99,10:44.0
18277,546,2,1403,0.99,00:26.0
18278,546,1,1787,3.99,59:26.0
18279,546,1,2361,5.99,47:32.0
18280,547,2,2022,8.99,13:06.0
18281,548,1,1326,1.99,36:06.0
18282,548,1,2280,2.99,15:21.0
18283,548,2,2978,0.99,53:43.0
18284,549,1,2050,2.99,35:57.0
18285,550,1,1233,6.99,47:04.0
18286,550,1,1863,3.99,00:13.0
18287,550,2,1883,4.99,47:18.0
18288,550,1,3154,2.99,13:07.0
18289,550,2,3236,9.99,16:10.0
18290,550,1,3272,10.99,46:54.0
18291,551,2,2069,4.99,48:06.0
18292,551,1,2776,3.99,44:51.0
18293,552,2,2320,0.99,53:17.0
18294,552,2,3397,4.99,58:38.0
18295,553,2,1862,3.99,57:57.0
18296,553,1,2460,8.99,22:40.0
18297,553,2,3103,6.99,26:46.0
18298,554,1,1959,4.99,22:37.0
18299,554,1,2279,6.99,06:49.0
18300,554,2,3278,2.99,09:57.0
18301,554,1,3312,6.99,33:59.0
18302,555,2,3232,1.99,59:04.0
18303,556,1,2092,6.99,40:43.0
18304,556,2,2593,5.99,08:38.0
18305,556,2,2986,0.99,18:55.0
18306,556,1,3093,4.99,34:41.0
18307,556,2,3438,6.99,00:07.0
18308,557,1,1666,0.99,45:46.0
18309,557,2,2988,6.99,27:35.0
18310,557,1,3050,3.99,31:30.0
18311,558,2,1967,4.99,48:19.0
18312,558,1,2411,1.99,24:21.0
18313,558,2,2544,4.99,44:44.0
18314,558,2,3016,4.99,23:35.0
18315,558,2,3451,10.99,39:06.0
18316,559,2,2576,4.99,02:42.0
18317,559,1,2706,0.99,25:18.0
18318,559,2,3046,4.99,11:26.0
18319,559,1,3370,1.99,55:28.0
18320,560,1,1271,4.99,00:51.0
18321,560,2,1572,1.99,51:49.0
18322,561,2,1193,2.99,52:47.0
18323,561,2,1505,2.99,41:17.0
18324,561,2,1620,4.99,49:57.0
18325,561,1,2119,4.99,03:09.0
18326,561,1,2357,5.99,28:08.0
18327,561,1,2548,0.99,14:02.0
18328,561,1,2950,4.99,37:03.0
18329,561,1,3160,4.99,49:18.0
18330,561,1,3427,0.99,59:36.0
18331,562,1,1998,3.99,53:24.0
18332,562,1,2705,4.99,22:57.0
18333,562,1,2746,3.99,50:07.0
18334,562,2,3242,4.99,24:51.0
18335,563,2,1545,4.99,59:50.0
18336,563,2,2573,0.99,51:45.0
18337,564,2,1705,2.99,28:09.0
18338,565,2,1460,4.99,55:29.0
18339,565,1,2321,5.99,11:09.0
18340,565,1,3300,5.99,53:28.0
18341,566,1,1635,5.99,55:23.0
18342,566,2,1982,4.99,40:42.0
18343,566,1,2367,0.99,28:58.0
18344,566,1,3379,4.99,23:25.0
18345,567,2,2689,4.99,27:20.0
18346,567,1,3010,2.99,58:26.0
18347,568,2,1658,4.99,35:37.0
18348,568,2,2382,4.99,32:19.0
18349,568,2,2668,0.99,57:14.0
18350,568,1,3227,4.99,46:52.0
18351,568,2,3462,1.99,21:19.0
18352,569,1,1463,6.99,06:18.0
18353,569,2,1668,5.99,48:19.0
18354,570,1,1259,4.99,06:22.0
18355,570,2,1417,4.99,14:18.0
18356,570,2,1804,2.99,01:42.0
18357,570,2,2008,5.99,16:32.0
18358,570,2,2031,6.99,42:30.0
18359,570,2,2261,3.99,14:42.0
18360,570,2,3138,2.99,12:12.0
18361,571,1,1254,4.99,39:43.0
18362,571,2,1400,3.99,58:23.0
18363,571,1,1756,4.99,51:00.0
18364,571,2,1990,4.99,17:11.0
18365,571,1,2327,2.99,45:07.0
18366,571,1,2977,10.99,43:54.0
18367,572,2,1889,10.99,33:39.0
18368,572,1,2007,0.99,15:44.0
18369,572,1,2458,0.99,07:32.0
18370,573,1,1613,4.99,23:37.0
18371,573,2,2622,5.99,39:08.0
18372,573,1,2995,1.99,46:49.0
18373,573,1,3295,7.99,32:44.0
18374,574,1,1559,0.99,03:30.0
18375,574,2,1636,5.99,57:21.0
18376,574,1,1817,0.99,49:19.0
18377,574,1,2632,0.99,20:14.0
18378,574,1,3220,6.99,14:52.0
18379,575,2,1494,2.99,22:47.0
18380,575,1,1824,2.99,19:31.0
18381,575,2,1866,4.99,21:46.0
18382,576,1,1366,4.99,49:27.0
18383,576,2,1742,2.99,06:15.0
18384,576,1,2309,0.99,11:51.0
18385,576,2,2444,8.99,26:39.0
18386,576,1,2651,3.99,51:23.0
18387,576,2,2799,4.99,43:48.0
18388,576,2,3226,6.99,46:41.0
18389,577,2,2399,3.99,34:41.0
18390,577,2,3286,2.99,59:56.0
18391,577,2,3401,6.99,21:10.0
18392,578,2,1826,6.99,22:19.0
18393,578,2,2615,4.99,57:40.0
18394,578,1,3305,2.99,15:24.0
18395,579,2,2425,5.99,06:12.0
18396,579,1,2522,3.99,12:09.0
18397,579,1,3111,2.99,15:14.0
18398,580,1,1469,0.99,21:03.0
18399,581,2,1958,3.99,20:28.0
18400,581,2,2101,2.99,25:29.0
18401,581,1,2137,4.99,46:55.0
18402,582,1,1719,2.99,24:20.0
18403,582,1,2337,7.99,43:54.0
18404,582,2,3071,0.99,49:09.0
18405,583,1,1428,3.99,47:57.0
18406,583,1,2429,9.99,16:55.0
18407,583,2,2663,4.99,22:27.0
18408,583,2,2845,5.99,15:04.0
18409,583,2,2879,3.99,52:37.0
18410,583,1,3424,0.99,11:18.0
18411,584,2,1436,3.99,04:07.0
18412,584,2,3317,6.99,50:59.0
18413,585,1,1344,0.99,58:08.0
18414,585,2,1346,7.99,08:19.0
18415,585,1,2674,0.99,16:26.0
18416,585,1,2930,3.99,18:56.0
18417,586,1,1260,2.99,10:52.0
18418,586,2,1540,0.99,43:23.0
18419,587,2,1330,2.99,57:44.0
18420,587,2,2034,4.99,55:43.0
18421,587,1,2220,2.99,50:03.0
18422,587,1,2329,4.99,51:19.0
18423,588,2,1885,2.99,04:26.0
18424,588,2,1903,6.99,05:47.0
18425,588,2,2270,7.99,57:28.0
18426,588,1,2453,2.99,59:20.0
18427,588,2,2920,3.99,41:13.0
18428,589,1,1439,4.99,13:59.0
18429,589,2,1703,4.99,57:11.0
18430,589,2,2652,8.99,03:53.0
18431,589,1,2707,8.99,25:35.0
18432,589,1,2979,2.99,59:32.0
18433,590,2,1456,7.99,28:38.0
18434,590,2,2352,2.99,08:42.0
18435,590,2,2775,2.99,42:47.0
18436,590,1,2916,6.99,29:31.0
18437,590,1,2964,9.99,01:56.0
18438,591,1,1418,0.99,19:54.0
18439,591,2,3341,2.99,05:52.0
18440,591,2,3435,4.99,43:25.0
18441,592,2,1163,6.99,41:13.0
18442,592,2,1423,5.99,36:39.0
18443,592,1,1479,2.99,42:05.0
18444,592,1,2627,0.99,00:27.0
18445,592,1,3158,7.99,36:46.0
18446,593,2,2055,5.99,55:30.0
18447,593,2,2205,4.99,43:01.0
18448,593,1,2441,4.99,13:38.0
18449,593,1,2832,4.99,50:20.0
18450,594,2,1537,5.99,21:18.0
18451,594,1,1816,4.99,49:08.0
18452,594,1,1950,2.99,55:19.0
18453,594,1,2276,6.99,02:15.0
18454,594,2,2786,0.99,15:10.0
18455,594,2,3302,1.99,02:07.0
18456,595,2,1170,2.99,16:02.0
18457,595,2,3371,4.99,55:49.0
18458,596,1,1644,1.99,26:45.0
18459,596,1,2767,1.99,15:02.0
18460,597,1,2379,0.99,28:06.0
18461,597,1,2696,4.99,57:09.0
18462,597,1,3201,1.99,58:53.0
18463,598,1,3005,2.99,38:56.0
18464,599,1,2272,1.99,58:20.0
18465,599,2,3043,6.99,07:02.0
18466,599,2,3398,4.99,03:05.0
18467,599,1,3429,6.99,14:32.0
18468,202,1,1474,2.99,24:09.0
18469,202,1,1535,4.99,20:31.0
18470,202,1,3008,0.99,51:52.0
18471,202,2,3148,0.99,55:45.0
18472,203,1,1217,4.99,52:41.0
18473,203,1,1715,2.99,05:39.0
18474,203,2,2939,7.99,46:43.0
18475,203,2,3406,2.99,28:45.0
18476,204,1,1321,2.99,17:44.0
18477,204,1,1616,7.99,33:19.0
18478,204,1,1871,4.99,53:39.0
18479,204,2,1894,7.99,47:15.0
18480,204,2,2186,2.99,43:54.0
18481,204,2,2734,4.99,04:54.0
18482,205,1,1238,2.99,17:35.0
18483,205,1,1357,4.99,54:50.0
18484,205,1,1767,0.99,30:03.0
18485,205,2,2237,5.99,46:11.0
18486,206,2,1872,0.99,55:30.0
18487,206,2,2477,5.99,27:13.0
18488,206,2,3012,4.99,11:40.0
18489,207,2,1945,3.99,19:53.0
18490,208,1,1805,0.99,04:27.0
18491,208,1,1949,5.99,47:49.0
18492,208,2,2592,0.99,05:21.0
18493,208,1,2695,2.99,54:20.0
18494,208,2,2907,0.99,43:36.0
18495,1,1,1185,5.99,22:39.0
18496,1,2,1422,0.99,31:20.0
18497,1,2,1476,9.99,37:13.0
18498,1,1,1725,4.99,47:24.0
18499,1,1,2308,4.99,10:15.0
18500,1,2,2363,0.99,02:26.0
18501,1,1,3284,3.99,53:12.0
18502,2,1,2128,2.99,23:25.0
18503,3,1,1546,8.99,02:32.0
18504,3,1,1726,6.99,47:37.0
18505,3,2,1911,6.99,43:42.0
18506,3,1,2628,2.99,03:20.0
18507,4,1,1297,4.99,59:55.0
18508,4,1,1633,0.99,37:07.0
18509,4,2,1707,2.99,29:54.0
18510,4,2,1735,0.99,20:19.0
18511,4,2,2043,0.99,59:39.0
18512,4,1,2642,5.99,07:28.0
18513,5,1,1502,3.99,31:41.0
18514,5,2,1631,2.99,29:29.0
18515,5,2,2063,4.99,25:20.0
18516,5,2,2570,2.99,48:40.0
18517,5,2,3126,4.99,06:49.0
18518,6,1,1575,3.99,10:05.0
18519,6,2,1841,2.99,12:40.0
18520,6,1,1966,0.99,48:12.0
18521,6,1,2345,0.99,31:50.0
18522,7,2,1810,0.99,34:27.0
18523,7,1,2250,2.99,32:03.0
18524,7,1,2709,0.99,28:53.0
18525,7,1,2888,4.99,19:23.0
18526,7,1,3007,0.99,40:20.0
18527,8,2,1305,2.99,27:43.0
18528,8,1,2095,5.99,50:02.0
18529,8,2,3114,4.99,26:14.0
18530,9,2,3142,7.99,27:55.0
18531,9,2,3262,4.99,37:10.0
18532,10,1,1801,4.99,50:20.0
18533,10,1,1995,4.99,39:41.0
18534,10,2,2222,3.99,54:50.0
18535,10,1,2814,0.99,30:26.0
18536,10,1,2865,0.99,29:22.0
18537,11,1,1470,6.99,21:34.0
18538,11,1,1939,7.99,55:12.0
18539,11,1,3192,0.99,17:39.0
18540,12,2,1752,5.99,31:22.0
18541,12,2,2434,5.99,40:18.0
18542,12,2,2500,5.99,35:39.0
18543,12,2,2623,4.99,40:18.0
18544,12,2,3135,2.99,02:19.0
18545,12,1,3411,0.99,59:54.0
18546,13,1,1933,2.99,23:09.0
18547,13,1,2209,4.99,52:28.0
18548,13,1,2952,2.99,55:24.0
18549,13,1,3047,8.99,14:00.0
18550,14,2,1360,4.99,00:42.0
18551,15,1,2486,2.99,55:23.0
18552,15,1,2937,5.99,44:04.0
18553,15,2,3182,0.99,20:45.0
18554,16,2,1934,6.99,33:24.0
18555,16,1,1944,7.99,19:20.0
18556,16,1,2960,7.99,38:36.0
18557,16,2,3348,0.99,45:09.0
18558,17,2,2175,5.99,46:25.0
18559,17,1,2684,8.99,57:35.0
18560,17,2,3269,5.99,34:57.0
18561,18,2,1451,5.99,58:45.0
18562,18,2,1783,4.99,51:50.0
18563,18,2,2112,5.99,21:09.0
18564,18,1,2990,8.99,31:18.0
18565,19,1,2657,2.99,11:26.0
18566,19,1,2848,2.99,24:04.0
18567,19,2,3423,2.99,06:29.0
18568,20,2,1558,0.99,02:20.0
18569,20,2,2136,3.99,45:08.0
18570,20,2,2343,4.99,14:53.0
18571,20,1,3350,4.99,50:05.0
18572,21,2,2235,7.99,37:17.0
18573,21,1,2268,4.99,42:08.0
18574,21,1,2393,2.99,06:22.0
18575,21,2,2830,4.99,43:00.0
18576,21,1,3212,10.99,33:02.0
18577,22,1,3419,2.99,46:28.0
18578,23,1,2753,1.99,13:02.0
18579,23,1,2827,0.99,18:28.0
18580,23,1,3015,5.99,17:23.0
18581,23,1,3055,4.99,48:25.0
18582,23,1,3461,2.99,17:45.0
18583,24,1,1716,2.99,07:58.0
18584,24,1,2070,2.99,56:18.0
18585,24,2,2116,4.99,44:39.0
18586,24,1,2451,5.99,56:29.0
18587,24,2,2963,7.99,01:36.0
18588,25,1,1338,4.99,46:01.0
18589,25,1,1365,2.99,38:22.0
18590,25,2,1754,6.99,41:50.0
18591,25,2,2625,8.99,51:38.0
18592,25,1,2901,4.99,09:55.0
18593,25,1,3447,4.99,21:58.0
18594,26,1,1440,5.99,21:41.0
18595,26,2,1706,4.99,29:29.0
18596,26,1,2093,9.99,42:35.0
18597,26,2,2416,3.99,36:01.0
18598,26,2,2421,6.99,53:32.0
18599,26,1,2532,4.99,56:13.0
18600,26,1,2745,4.99,49:46.0
18601,27,1,1310,4.99,40:09.0
18602,27,2,1480,4.99,45:44.0
18603,27,2,1699,2.99,33:36.0
18604,27,2,1960,3.99,28:24.0
18605,27,2,2512,2.99,17:14.0
18606,27,1,2815,4.99,31:56.0
18607,27,1,3038,1.99,57:26.0
18608,27,2,3420,3.99,51:03.0
18609,28,2,1240,2.99,26:34.0
18610,28,1,1543,4.99,52:35.0
18611,28,2,2299,3.99,47:19.0
18612,28,2,2604,0.99,58:37.0
18613,28,1,3231,0.99,53:27.0
18614,29,1,2655,0.99,07:09.0
18615,29,1,2673,0.99,10:47.0
18616,29,1,2701,7.99,01:33.0
18617,29,1,2735,2.99,10:34.0
18618,29,2,2801,2.99,46:36.0
18619,29,2,2923,2.99,44:34.0
18620,29,1,3324,2.99,17:43.0
18621,30,2,1874,1.99,07:47.0
18622,30,2,1895,2.99,53:39.0
18623,30,2,2154,4.99,28:09.0
18624,30,2,2730,2.99,38:36.0
18625,31,2,1656,4.99,34:07.0
18626,31,1,1838,1.99,48:43.0
18627,31,1,2233,0.99,26:03.0
18628,31,2,2341,6.99,03:57.0
18629,31,1,2396,7.99,18:15.0
18630,31,2,2438,0.99,02:48.0
18631,31,1,2530,0.99,48:27.0
18632,31,2,2648,4.99,34:47.0
18633,31,2,3117,2.99,33:42.0
18634,31,2,3172,1.99,47:52.0
18635,31,1,3205,0.99,07:14.0
18636,32,2,1887,6.99,21:45.0
18637,32,2,2160,0.99,07:38.0
18638,32,2,2624,5.99,50:36.0
18639,32,2,2891,1.99,30:32.0
18640,33,1,1301,10.99,15:00.0
18641,33,2,3173,8.99,49:37.0
18642,34,1,1900,4.99,58:25.0
18643,34,2,2257,5.99,58:19.0
18644,34,1,3150,0.99,03:55.0
18645,35,1,1579,0.99,37:35.0
18646,35,1,1989,2.99,15:51.0
18647,35,1,2229,4.99,18:45.0
18648,35,1,2231,0.99,20:41.0
18649,35,1,2743,2.99,44:23.0
18650,35,2,3112,4.99,21:57.0
18651,36,2,2741,0.99,34:08.0
18652,37,1,1583,4.99,12:50.0
18653,37,2,1812,1.99,37:13.0
18654,37,2,1854,3.99,12:24.0
18655,38,2,1250,2.99,24:07.0
18656,38,1,2550,1.99,18:22.0
18657,38,2,2605,1.99,16:28.0
18658,38,2,3003,4.99,29:18.0
18659,38,2,3392,3.99,41:11.0
18660,39,1,1625,5.99,17:35.0
18661,39,1,1905,4.99,20:10.0
18662,39,2,2135,0.99,42:29.0
18663,39,2,2439,4.99,03:31.0
18664,39,1,2631,4.99,18:20.0
18665,39,1,2876,4.99,35:01.0
18666,40,2,2470,7.99,56:58.0
18667,40,2,2896,2.99,02:09.0
18668,40,1,2993,4.99,40:39.0
18669,40,1,3428,0.99,08:01.0
18670,41,1,2563,4.99,52:44.0
18671,41,2,3246,7.99,38:28.0
18672,42,2,1534,0.99,17:59.0
18673,42,2,2056,2.99,56:00.0
18674,42,1,2170,3.99,26:01.0
18675,42,1,2302,4.99,56:00.0
18676,43,2,1544,4.99,56:49.0
18677,44,1,1497,3.99,25:06.0
18678,44,1,2369,2.99,53:56.0
18679,44,1,2809,3.99,08:54.0
18680,44,2,2866,4.99,30:03.0
18681,45,1,1806,4.99,10:24.0
18682,45,2,1979,2.99,13:57.0
18683,45,2,2722,4.99,23:44.0
18684,45,1,3391,3.99,39:29.0
18685,45,2,3444,0.99,08:06.0
18686,46,1,1166,4.99,45:30.0
18687,46,2,1214,4.99,47:07.0
18688,46,2,2144,0.99,34:07.0
18689,46,1,2203,2.99,39:09.0
18690,46,2,2965,8.99,02:05.0
18691,46,2,2975,4.99,34:45.0
18692,46,2,3439,4.99,04:42.0
18693,47,1,1882,4.99,45:48.0
18694,47,1,2307,6.99,03:26.0
18695,47,2,3320,5.99,58:08.0
18696,48,2,1689,9.99,47:08.0
18697,48,2,2822,0.99,57:51.0
18698,49,1,1164,0.99,44:53.0
18699,49,2,1237,9.99,12:37.0
18700,49,2,1688,0.99,39:47.0
18701,49,2,1777,6.99,20:39.0
18702,49,2,3235,4.99,14:44.0
18703,50,1,1223,2.99,07:20.0
18704,50,1,1785,4.99,55:39.0
18705,50,2,3000,0.99,01:00.0
18706,50,2,3169,2.99,24:21.0
18707,51,2,1373,1.99,16:31.0
18708,51,1,1477,0.99,39:45.0
18709,52,1,1196,4.99,06:58.0
18710,52,2,2232,0.99,22:58.0
18711,52,1,2862,2.99,15:51.0
18712,52,2,3196,4.99,30:55.0
18713,53,1,1964,0.99,38:36.0
18714,53,1,2388,2.99,54:57.0
18715,53,1,2903,2.99,17:28.0
18716,53,2,3140,2.99,15:39.0
18717,53,2,3244,0.99,29:37.0
18718,54,1,1556,4.99,47:29.0
18719,54,1,1571,2.99,50:27.0
18720,54,2,2323,6.99,23:29.0
18721,54,1,2647,4.99,26:23.0
18722,55,2,1825,2.99,21:32.0
18723,55,2,2062,2.99,25:10.0
18724,55,1,2904,2.99,22:33.0
18725,55,1,2976,4.99,37:38.0
18726,55,1,3149,4.99,03:22.0
18727,56,2,1795,6.99,37:28.0
18728,56,1,2140,0.99,08:56.0
18729,56,1,2485,4.99,54:30.0
18730,56,1,2989,0.99,28:04.0
18731,57,1,2058,5.99,03:08.0
18732,57,1,2105,0.99,44:12.0
18733,57,1,2360,4.99,39:40.0
18734,57,2,2910,7.99,59:45.0
18735,57,1,3357,0.99,24:09.0
18736,58,1,2191,4.99,01:36.0
18737,58,2,2543,0.99,42:38.0
18738,58,1,2906,0.99,33:23.0
18739,59,1,1269,2.99,58:26.0
18740,59,1,1728,3.99,57:56.0
18741,59,1,2921,3.99,41:31.0
18742,60,2,1482,4.99,46:43.0
18743,60,2,2394,4.99,10:57.0
18744,62,2,1241,6.99,28:10.0
18745,62,1,1486,0.99,53:57.0
18746,62,1,1587,0.99,20:55.0
18747,62,2,3021,4.99,41:28.0
18748,62,1,3035,5.99,45:30.0
18749,62,1,3287,0.99,01:06.0
18750,62,1,3327,3.99,33:17.0
18751,63,2,1818,0.99,59:01.0
18752,64,2,1335,0.99,19:57.0
18753,64,1,2060,2.99,11:09.0
18754,65,1,2173,7.99,36:47.0
18755,65,1,3051,4.99,35:19.0
18756,66,1,1236,2.99,02:54.0
18757,66,1,1907,2.99,36:54.0
18758,66,1,2106,4.99,57:30.0
18759,66,2,2571,2.99,48:41.0
18760,66,1,2577,4.99,04:30.0
18761,66,1,3334,3.99,33:00.0
18762,66,2,3395,6.99,47:46.0
18763,67,1,2064,3.99,26:23.0
18764,67,1,2542,3.99,37:06.0
18765,67,2,2810,0.99,12:39.0
18766,67,1,3359,4.99,36:45.0
18767,68,2,1828,5.99,33:01.0
18768,68,2,1957,8.99,19:25.0
18769,68,2,2633,2.99,21:37.0
18770,68,2,2662,4.99,22:09.0
18771,68,1,2686,2.99,12:47.0
18772,69,1,1549,2.99,25:42.0
18773,69,1,3358,4.99,25:07.0
18774,70,1,2472,4.99,01:07.0
18775,71,2,1873,2.99,06:55.0
18776,71,1,2374,4.99,12:33.0
18777,71,2,3345,5.99,33:34.0
18778,72,2,2294,4.99,15:01.0
18779,73,1,1669,0.99,48:47.0
18780,73,2,2940,4.99,48:28.0
18781,74,1,2498,1.99,24:53.0
18782,74,2,2517,0.99,39:53.0
18783,74,1,3020,1.99,40:31.0
18784,74,2,3445,7.99,08:55.0
18785,75,1,1920,4.99,28:50.0
18786,75,1,2161,7.99,08:17.0
18787,75,2,2738,4.99,24:57.0
18788,75,2,3062,6.99,18:27.0
18789,75,1,3210,4.99,28:52.0
18790,76,2,1487,0.99,56:09.0
18791,76,1,1791,6.99,32:55.0
18792,76,2,2111,0.99,15:48.0
18793,76,2,2397,1.99,19:52.0
18794,76,1,2894,0.99,51:09.0
18795,76,2,3416,0.99,33:56.0
18796,77,1,1710,4.99,39:51.0
18797,77,1,2354,3.99,22:45.0
18798,77,2,2452,8.99,57:48.0
18799,77,1,3151,2.99,05:20.0
18800,77,2,3238,0.99,16:48.0
18801,78,1,2207,2.99,47:48.0
18802,78,2,2949,6.99,34:20.0
18803,78,2,3248,7.99,40:48.0
18804,79,2,3096,4.99,46:23.0
18805,79,2,3178,2.99,03:39.0
18806,80,1,2596,2.99,16:53.0
18807,80,2,2805,8.99,57:44.0
18808,80,1,3367,3.99,36:48.0
18809,81,1,2714,1.99,54:36.0
18810,81,1,2854,5.99,40:15.0
18811,81,1,3229,4.99,49:08.0
18812,82,1,1438,0.99,07:18.0
18813,82,2,1570,0.99,50:00.0
18814,82,1,2506,8.99,58:20.0
18815,82,1,2819,8.99,42:00.0
18816,82,2,3332,0.99,23:39.0
18817,83,1,1354,5.99,42:16.0
18818,83,1,1591,5.99,41:04.0
18819,83,2,1617,3.99,34:33.0
18820,83,2,3230,4.99,51:43.0
18821,84,2,1195,0.99,06:05.0
18822,84,2,1320,4.99,10:40.0
18823,84,2,1815,0.99,44:34.0
18824,84,1,2012,5.99,25:42.0
18825,84,2,2042,0.99,59:29.0
18826,84,2,2409,0.99,22:00.0
18827,85,1,1685,1.99,35:24.0
18828,85,1,2131,5.99,30:52.0
18829,85,2,2794,0.99,21:32.0
18830,85,1,3165,4.99,57:44.0
18831,85,1,3307,1.99,20:57.0
18832,85,2,3418,3.99,35:05.0
18833,86,2,1640,4.99,04:06.0
18834,86,2,1822,0.99,12:12.0
18835,86,2,1924,2.99,42:01.0
18836,86,1,2141,4.99,10:01.0
18837,86,1,2518,4.99,44:50.0
18838,86,1,3207,0.99,11:43.0
18839,86,2,3270,4.99,35:58.0
18840,87,2,1580,4.99,40:52.0
18841,87,1,1904,2.99,14:08.0
18842,87,2,2408,2.99,19:11.0
18843,87,1,2516,4.99,31:55.0
18844,87,2,3122,9.99,54:24.0
18845,88,1,1433,2.99,58:27.0
18846,88,1,2483,7.99,50:50.0
18847,88,1,2878,2.99,37:41.0
18848,89,1,1252,8.99,33:45.0
18849,89,2,1407,7.99,13:34.0
18850,89,1,1948,4.99,35:20.0
18851,89,1,2523,0.99,14:23.0
18852,89,1,2835,7.99,12:38.0
18853,90,2,2033,0.99,53:10.0
18854,90,2,2584,6.99,31:03.0
18855,90,2,3132,0.99,38:13.0
18856,91,1,1299,4.99,03:17.0
18857,91,1,2457,3.99,06:47.0
18858,91,1,2908,0.99,45:19.0
18859,91,2,3384,2.99,36:02.0
18860,92,2,2084,4.99,45:46.0
18861,92,1,2521,0.99,09:35.0
18862,92,1,2740,8.99,27:31.0
18863,93,2,2256,4.99,50:23.0
18864,93,1,3109,0.99,02:22.0
18865,94,2,1213,2.99,42:32.0
18866,94,1,1367,4.99,53:44.0
18867,94,2,1734,3.99,17:57.0
18868,94,2,2620,4.99,34:56.0
18869,94,1,2816,2.99,32:50.0
18870,95,2,1174,2.99,41:18.0
18871,95,2,1261,1.99,21:24.0
18872,95,2,3056,2.99,49:25.0
18873,95,2,3426,0.99,40:37.0
18874,96,1,1266,3.99,40:06.0
18875,96,2,1413,7.99,53:34.0
18876,96,2,1437,0.99,05:31.0
18877,96,1,2372,0.99,06:04.0
18878,96,2,2973,5.99,27:54.0
18879,96,1,3308,0.99,27:03.0
18880,96,2,3463,0.99,28:27.0
18881,97,2,2083,2.99,42:27.0
18882,97,2,2790,4.99,18:12.0
18883,97,1,3459,0.99,14:14.0
18884,98,1,1362,3.99,21:59.0
18885,98,2,1590,5.99,40:08.0
18886,98,1,2213,4.99,05:14.0
18887,98,1,2445,0.99,30:38.0
18888,98,2,2601,4.99,38:11.0
18889,98,2,3399,4.99,16:15.0
18890,99,1,1858,4.99,41:38.0
18891,99,1,2368,2.99,38:54.0
18892,100,2,1216,4.99,52:15.0
18893,100,1,1340,3.99,52:42.0
18894,100,1,1427,2.99,45:55.0
18895,100,2,3468,6.99,12:12.0
18896,102,2,1215,2.99,49:27.0
18897,102,2,2419,8.99,49:51.0
